"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"2498000",1,"1","Y","M",32,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"D",2002,"NISSAN","A","1","0","O",,"-","-",2006
"2498009",1,"1","N","F",57,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2005,"TOYOTA","A","1","0",,,"-","-",2006
"2498009",2,"2","Y","F",46,"A","-","N","-","-","O","-","3","-","-","-",,,"N","-",0,1,"-",,"-","N","60","0",,,"-","-",2006
"2498053",1,"1","Y","M",36,"B","-","N","L","H",,"-","3","-",,"25",22350,,"A","N",0,2,"B",1998,"MITSUBISHI","A","7","0","W",,"-","-",2006
"2505123",2,"1","N","M",25,"A","-","S","M","G",,"-","3","-","-","-",,,"N","-",0,2,"E",2003,"TOYOTA","A","1","0","O",,"-","-",2006
"2505123",1,"1","Y","M",43,"B","E","W","L","G",,"-","3","-",,"23",21453,"A","A","-",0,1,"B",2002,"FORD","D","22","0","H",,"-","-",2006
"2505124",2,"1","N","M",29,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"VOLKSWAGEN","A","1","0","A",,"-","-",2006
"2505124",1,"1","Y","M",58,"A","-","S","-","-","Y","-","3","-","-","-",,,"J","-",0,1,"B",1996,"HONDA","A","1","0","W",,"-","-",2006
"2505128",2,"3","N","-",998,"H","H","S","-","-","O","-","3","-","-","-",,,"N","-",0,0,"O",1997,"FORD","A","7","0",,,"-","-",2006
"2505128",1,"1","Y","M",18,"B","-","S","L","G","Y","-","-","-","-","-",,,"N","-",0,1,"C",1999,"NISSAN","A","7","0","H",,"-","-",2006
"2505144",2,"1","N","F",21,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"HONDA","A","1","0","A",,"-","-",2006
"2505144",1,"2","Y","F",8,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"L",,"-","N","60","0","O",,"-","-",2006
"2505159",2,"4","N","M",37,"A","-","S","P","W","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2505159",1,"1","N","F",72,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1998,"FORD","A","1","0","B",,"-","-",2006
"2505190",2,"1","N","M",47,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",2005,"TOYOTA","A","1","0","W",,"-","-",2006
"2505190",1,"1","Y","M",42,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"NISSAN","D","22","0","A",,"-","-",2006
"2505191",2,"1","N","M",49,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"TOYOTA","A","1","0","A",,"-","-",2006
"2505191",1,"1","Y","F",34,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1997,"HONDA","A","1","0","O",,"-","-",2006
"2505199",2,"1","N","M",49,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","-",0,1,"A",2006,"CHEVROLET","A","1","0","W",,"-","-",2006
"2505199",1,"1","Y","M",37,"A","-","N","M","G","N","-","3","-","-","-",,,"N","-",0,0,"B",1991,"HONDA","A","1","0","H",,"-","-",2006
"2506288",2,"1","N","M",28,"A","-","N","M","G","Y","-","3","-",,"22",22400,"A","A","H",0,2,"A",1995,"TOYOTA","A","1","0","O",,"-","-",2006
"2506288",1,"1","Y","M",34,"A","-","N","L","G","Y","-","3","-","-","-",,,"H","-",0,1,"B",1998,"HONDA","A","1","0","O",,"-","-",2006
"2519849",2,"1","N","M",42,"A","-","N","L","C","Y","-","3","-","-","-",,,"N","-",0,1,"A",1993,"ACURA","-","-","0","A",,"-","-",2006
"2519849",1,"1","Y","M",43,"A","-","N","L","C","Y","-","3","-","-","-",,,"N","-",0,1,"B",2004,"TOYOTA","A","1","0","A",,"-","-",2006
"2519849",3,"1","N","M",48,"A","-","N","M","C","Y","-","3","-","-","-",,,"N","-",0,0,"A",1997,"GMC","-","-","0","W",,"-","-",2006
"2519853",1,"1","Y","M",19,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1992,"HONDA","A","1","0","O",,"-","-",2006
"2519865",2,"4","N","M",20,"A","-","W","-","-","O","-","3","-",,"27",21650,"1","A","-",0,1,"B",,"-","L","4","0","H",,"-","-",2006
"2519865",1,"1","Y","F",27,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"D",2002,"HONDA","A","1","0","A",,"-","-",2006
"2519873",1,"1","Y","M",36,"B","-","S","N","G",,"-","-","-","-","-",,,"A","-",0,1,"M",1990,"CHEVROLET","-","-","0","W",,"-","-",2006
"2519873",2,"3","N","-",998,"H","H","-","-","-","O","-","-","-","-","-",,,"N","-",0,0,"O",1990,"TOYOTA","-","-","0",,,"-","-",2006
"2519873",4,"3","N","-",998,"-","-","-","-","-","O","-","-","-","-","-",,,"-","-",0,0,"O",2004,"DODGE","-","-","0",,,"-","-",2006
"2519873",3,"3","N","-",998,"H","H","-","-","-","O","-","-","-","-","-",,,"N","-",0,0,"O",1996,"LINCOLN","-","-","0",,,"-","-",2006
"2519881",2,"4","N","M",11,"G","G","W","-","-","O","-","-","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0","W",,"-","-",2006
"2519881",1,"1","Y","F",998,"G","G","S","-","-",,"-","-","-","-","-",,,"F","-",0,0,"B",,"-","A","1","0",,"-","-","-",2006
"2519905",3,"1","N","F",64,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1996,"TOYOTA","A","1","0","A",,"-","-",2006
"2519905",2,"1","N","M",74,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,2,"A",1995,"HONDA","A","1","0","W",,"-","-",2006
"2519905",1,"1","Y","M",38,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1995,"ISUZU","A","1","0","H",,"-","-",2006
"2519905",4,"1","N","M",19,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2003,"TOYOTA","A","1","0","W",,"-","-",2006
"2519913",2,"1","N","M",56,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,3,"B",2000,"HONDA","A","1","0",,,"-","-",2006
"2519913",1,"1","Y","M",24,"B","-","N","P","G","N","-","3","-","-","-",,,"A","-",0,1,"B",1986,"FORD","D","22","0",,,"-","-",2006
"2519996",1,"1","Y","M",85,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"DODGE","D","22","0","W",,"-","-",2006
"2519996",2,"1","N","F",81,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1993,"SATURN","A","1","0","W",,"-","-",2006
"2525886",4,"1","N","F",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2004,"NISSAN","A","8","0","W",,"-","-",2006
"2525886",3,"1","N","M",34,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,2,"B",2001,"NISSAN","A","8","0","H",,"-","-",2006
"2525886",2,"1","N","M",26,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"TOYOTA","A","1","0","O",,"-","-",2006
"2525886",1,"1","Y","-",998,"G","G","N","B","-",,"-","3","-","-","-",,,"N","-",0,0,"J",,"VOLVO","A","1","0",,,"-","-",2006
"2533067",2,"1","N","F",50,"A","-","S","M","G","Y","-","3","-",,"33",21804,"A","A","-",0,0,"D",2004,"TOYOTA","A","1","0","A",,"-","-",2006
"2533067",1,"1","Y","M",52,"B","-","S","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2004,"KAWASAKI","C","2","0","W",,"-","-",2006
"2533075",2,"1","N","F",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1988,"TOYOTA","A","1","0","A",,"-","-",2006
"2533075",1,"1","Y","M",20,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1997,"MAZDA","A","1","0","A",,"-","-",2006
"2533079",2,"1","N","F",28,"A","-","E","L","G",,"-","3","-","-","-",,,"N","-",0,1,"B",1994,"TOYOTA","A","1","0","H",,"-","-",2006
"2533079",1,"1","Y","F",31,"A","-","W","M","G","N","-","3","-","-","-",,,"N","-",0,1,"E",1988,"TOYOTA","A","1","0","H",,"-","-",2006
"2533095",2,"1","N","M",29,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"KAWASAKI","F","25","0","H",,"-","G",2006
"2533095",1,"1","Y","M",31,"G","G","S","M","G","N","-","3","-",,"25",22350,,"A","-",0,3,"B",1989,"CADILLAC","A","1","0","H",,"-","-",2006
"2533103",4,"1","N","M",23,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1999,"PONTIAC","A","1","0","W",,"-","-",2006
"2533103",3,"1","N","F",30,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",1998,"SATURN","A","1","0","W",,"-","-",2006
"2533103",2,"1","N","F",24,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2005,"HONDA","A","1","0","B",,"-","-",2006
"2533103",1,"1","Y","F",40,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"NISSAN","A","1","0","A",,"-","-",2006
"2534104",2,"1","N","F",27,"A","-","E","P","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2004,"TOYOTA","A","1","0","O",,"-","-",2006
"2534104",1,"1","Y","F",22,"A","-","E","M","G","Y","-","3","-",,"30",21703,,"A","E",0,0,"B",2000,"PONTIAC","A","1","0","H",,"-","-",2006
"2534108",2,"1","N","F",60,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2002,"BUICK","A","1","0","W",,"-","-",2006
"2534108",1,"1","Y","M",34,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",2001,"HONDA","A","1","0","H",,"-","-",2006
"2537641",2,"1","N","F",43,"A","-","E","M","G","N","-","3","-","-","-",,,"N","-",0,1,"A",1998,"HONDA","A","1","0","O",,"-","-",2006
"2537641",1,"1","Y","F",28,"A","-","E","M","G",,"-","3","-","-","-",,,"N","-",0,1,"B",2005,"HONDA","A","1","0","W",,"-","-",2006
"2541707",3,"3","N","-",998,"-","-","-","-","-","O","-","3","-","-","-",,,"-","-",0,0,"O",2005,"TOYOTA","-","-","0",,,"-","-",2006
"2541707",2,"1","N","M",21,"A","-","W","L","G","Y","-","3","-","-","-",,,"-","-",0,1,"E",1995,"DODGE","-","-","0","W",,"-","-",2006
"2541707",1,"1","Y","M",23,"B","-","N","L","B",,"-","3","-","-","-",,,"-","-",0,0,"B",1994,"HONDA","A","7","0","H",,"-","-",2006
"2541727",2,"1","N","F",41,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,3,"B",2005,"FORD","A","7","0","W",,"-","-",2006
"2541727",1,"1","Y","F",38,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",2001,"VOLKSWAGEN","A","1","0","W",,"-","-",2006
"2541746",2,"1","N","M",40,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1995,"MERCURY","A","8","0","A",,"-","-",2006
"2541746",1,"1","Y","F",61,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",1994,"CHEVROLET","A","1","0","W",,"-","-",2006
"2541747",2,"3","N","-",998,"H","H","W","-","-","O","-","-","-","-","-",,,"N","-",0,0,"O",2006,"DODGE","A","1","0",,,"-","-",2006
"2541747",1,"1","Y","F",53,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"M",2000,"CADILLAC","A","1","0","A",,"-","-",2006
"2546245",2,"1","N","M",62,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"A",2004,"HONDA","A","1","0","A",,"-","-",2006
"2546245",1,"1","Y","M",39,"A","-","E","M","G","N","-","3","-","-","-",,,"N","-",0,1,"B",2000,"NISSAN","A","1","0","H",,"-","-",2006
"2551230",2,"1","N","M",59,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2006,"CHEVROLET","A","1","0","W",,"-","-",2006
"2551230",1,"1","Y","M",49,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2000,"DODGE","A","1","0","W",,"-","-",2006
"2551251",2,"1","N","M",55,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2006,"FORD","D","22","0","W",,"-","-",2006
"2551251",1,"1","Y","M",17,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2004,"VOLKSWAGEN","A","1","0","W",,"-","-",2006
"2551263",2,"1","N","M",46,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"CHEVROLET","-","-","0","A",,"-","-",2006
"2551263",1,"1","Y","M",47,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"J",2001,"FORD","-","-","0","W",,"-","-",2006
"2557363",2,"1","N","M",42,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1998,"FORD","A","1","0","A",,"-","-",2006
"2557363",1,"1","Y","-",998,"G","G","S","B","-",,"-","3","-","-","-",,,"N","-",0,0,"B",,"-","-","99","0",,,"-","-",2006
"2557464",1,"1","Y","-",998,"G","G","S","-","-",,"-","3","-","-","-",,,"N","-",0,1,"B",,"-","A","1","0",,,"-","-",2006
"2557464",2,"1","N","F",51,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1999,"MAZDA","A","1","0","B",,"-","-",2006
"2560328",1,"1","Y","F",29,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2003,"SATURN","A","7","0","H",,"-","-",2006
"2562830",1,"1","Y","M",41,"B","-","E","M","G",,"-","3","-",,"25",22350,,"A","-",0,1,"B",1994,"CHEVROLET","A","1","0",,,"-","-",2006
"2562849",2,"1","N","F",66,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2005,"NISSAN","A","1","0","W",,"-","-",2006
"2562849",1,"1","Y","F",20,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"TOYOTA","A","1","0","A",,"-","-",2006
"2562861",2,"2","N","F",76,"A","-","E","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","N","60","0","A",,"-","-",2006
"2562861",1,"1","Y","F",45,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2005,"HONDA","A","1","0","W",,"-","-",2006
"2562877",2,"1","N","F",49,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2003,"HYUNDAI","A","7","0","W",,"-","-",2006
"2562877",1,"1","Y","F",46,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1988,"TOYOTA","A","1","0","O",,"-","-",2006
"2580735",3,"3","N","-",998,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"O",2004,"FORD","J","48","0",,,"-","-",2006
"2580735",2,"1","N","F",21,"A","-","S","A","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",1991,"TOYOTA","A","1","0","H",,"-","-",2006
"2580735",1,"1","Y","M",23,"A","-","N","M","G","Y","-","3","-","-","-",,,"A","N",0,0,"B",1999,"VOLKSWAGEN","A","1","0","A",,"-","-",2006
"2580778",2,"1","N","F",54,"A","-","N","M","G","Y","-","3","-","-","-",,,"G","H",0,2,"A",2003,"HONDA","A","7","0","W",,"-","-",2006
"2580778",1,"1","Y","M",29,"A","-","N","M","G","Y","-","3","-","-","-",,,"F","G",0,0,"B",2002,"HYUNDAI","A","1","0","H","-","-","-",2006
"2581500",1,"4","Y","F",63,"A","-","W","-","-","O","-","-","-","-","-",,,"F","-",0,1,"B",,"-","L","4","0","W","-","-","-",2006
"2581529",1,"1","Y","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"L",2001,"FORD","A","1","0","A",,"-","-",2006
"2581529",2,"1","N","F",51,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1996,"TOYOTA","A","1","0","A",,"-","-",2006
"2581541",1,"1","Y","F",40,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1994,"FORD","A","8","0",,,"-","-",2006
"2581541",2,"1","N","F",25,"A","-","N","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"E",1995,"SUBARU","A","1","0",,,"-","-",2006
"2581545",2,"1","N","M",46,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",1993,"MERCURY","A","1","0","O",,"-","-",2006
"2581545",1,"1","Y","M",60,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2000,"FORD","D","22","0","W",,"-","-",2006
"2581549",1,"1","Y","M",40,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1991,"TOYOTA","A","1","0","A",,"-","-",2006
"2581549",2,"1","N","M",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2001,"LEXUS","A","7","0",,,"-","-",2006
"2581565",2,"1","N","F",26,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"D",2002,"VOLKSWAGEN","A","1","0","A",,"-","-",2006
"2581565",1,"1","Y","M",57,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1991,"TOYOTA","A","1","0","W",,"-","-",2006
"2581581",1,"4","Y","M",62,"A","-","S","-","-","O","-","3","-","-","-",,,"N","-",0,1,"B",,"-","L","4","0",,,"-","-",2006
"2581581",2,"1","N","M",27,"A","-","W","P","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2006,"HONDA","A","1","0",,,"-","-",2006
"2587843",2,"1","N","M",34,"A","-","N","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"HONDA","C","2","0","B",,"-","-",2006
"2587843",1,"1","Y","M",18,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",2003,"CHEVROLET","D","22","0","W",,"-","-",2006
"2587917",2,"1","N","M",50,"A","-","N","A","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1991,"HONDA","A","1","0","O",,"-","-",2006
"2587917",1,"1","Y","F",18,"A","-","N","L","G","Y","-","3","-","-","-",,,"F","-",0,0,"B",2006,"NISSAN","A","1","0","H","-","-","-",2006
"2593382",2,"1","N","F",55,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2001,"TOYOTA","A","1","0","A",,"-","-",2006
"2593382",1,"1","Y","F",19,"A","-","N","M","G","N","-","3","-","-","-",,,"N","-",0,1,"E",1995,"DODGE","A","1","0","B",,"-","-",2006
"2593386",2,"1","N","M",38,"A","-","N","P","A","Y","-","3","-","-","-",,,"N","-",0,1,"B",1992,"HARLEY-DAVIDSON","C","2","0","H",,"-","-",2006
"2593386",1,"1","Y","F",40,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1997,"FORD","A","1","0","A",,"-","-",2006
"2593398",2,"1","N","M",20,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",1988,"FORD","A","1","0",,,"-","-",2006
"2593398",1,"1","Y","M",32,"A","-","E","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"M",2002,"BMW","A","1","0","A",,"-","-",2006
"2604971",2,"1","N","F",47,"A","-","W","L","G",,"-","3","-","-","-",,,"N","-",0,1,"B",1998,"BMW","-","-","0","W",,"-","-",2006
"2604971",1,"1","Y","F",75,"A","-","W","L","G",,"-","3","-",,"33",21801,"A","A","-",0,1,"F",2004,"TOYOTA","A","7","0","A",,"-","-",2006
"2604998",2,"1","N","M",27,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"A",2005,"VOLKSWAGEN","A","1","0","A",,"-","-",2006
"2604998",1,"1","N","F",22,"A","-","W","L","G","Y","-","-","-","-","-",,,"N","-",0,0,"B",1996,"PONTIAC","A","1","0","W",,"-","-",2006
"2605014",1,"4","Y","F",55,"G","G","W","-","-","O","-","-","-","-","-",,,"-","-",0,1,"B",,"-","L","4","0",,,"-","-",2006
"2605018",2,"1","N","M",58,"A","-","E","-","-","N","-","3","-","-","-",,,"N","-",0,1,"B",2004,"KAWASAKI","C","2","0","W",,"-","-",2006
"2605018",1,"1","Y","M",68,"A","-","-","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1997,"MAZDA","A","1","0","H",,"-","-",2006
"2605022",2,"1","N","M",61,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"CHEVROLET","A","1","0","W",,"-","-",2006
"2605022",1,"4","Y","M",18,"D","-","E","-","-","O","-","3","-",,"39",21201,"D","A","N",0,1,"B",,"-","L","4","0","H",,"-","-",2006
"2605026",2,"1","N","M",24,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"A",2005,"VOLKSWAGEN","A","1","0","W",,"-","-",2006
"2605026",1,"1","Y","F",25,"A","-","S","L","G","Y","-","1","-","-","-",,,"N","-",0,1,"B",2006,"FORD","A","7","0","A",,"-","-",2006
"2611652",1,"1","Y","F",21,"A","-","S","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2000,"FORD","A","1","0","H",,"-","-",2006
"2611652",2,"1","N","F",37,"A","-","S","L","G","Y","-","1","-","-","-",,,"N","-",0,0,"B",2002,"SATURN","A","7","0","W",,"-","-",2006
"2611672",2,"1","N","M",34,"A","-","E","P","W","Y","-","3","-","-","-",,,"N","-",0,1,"B",2005,"KAWASAKI","C","2","0","A",,"-","-",2006
"2611672",1,"1","Y","F",17,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",1997,"ACURA","A","1","0","W",,"-","-",2006
"2611702",1,"1","Y","M",18,"G","G","S","L","B","N","-","-","-","-","-",,,"N","-",0,1,"D",2005,"FORD","A","7","0","B",,"-","-",2006
"2611730",1,"1","N","M",50,"A","-","W","P","A","Y","-","3","-","-","-",,,"L","-",0,1,"B",1993,"HARLEY-DAVIDSON","C","2","0","W",,"-","-",2006
"2611734",1,"1","Y","F",998,"G","G","W","-","-",,"-","-","-",,"25",22350,,"A","-",0,0,"B",,"-","-","-","0","A",,"-","-",2006
"2611734",2,"2","N","M",49,"G","G","S","-","-","O","-","-","-","-","-",,,"N","-",0,1,"B",,"-","N","60","0","W",,"-","-",2006
"2611742",1,"1","Y","F",20,"A","-","E","M","G","N","-","3","-","-","-",,,"N","-",0,1,"B",1995,"FORD","A","7","0","H",,"-","-",2006
"2612528",1,"1","N","M",33,"B","-","N","M","G","Y","-","3","-",,"31",22107,,"A","H",0,1,"R",2002,"SAAB","A","1","0","W",,"-","-",2006
"2612756",1,"1","N","M",49,"-","F","S","L","G","Y","-","D","-","-","-",,,"N","-",0,1,"R",1997,"CHEVROLET","A","8","0","W",,"-","-",2006
"2621148",2,"1","N","F",58,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1994,"PONTIAC","A","1","0","H",,"-","-",2006
"2621148",1,"1","Y","M",20,"A","-","S","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"J",2004,"MAZDA","A","1","0","H",,"-","-",2006
"2621152",1,"1","Y","F",23,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2000,"TOYOTA","A","7","0","O",,"-","-",2006
"2621152",2,"1","N","F",21,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2000,"MAZDA","A","1","0","W",,"-","-",2006
"2621200",1,"1","Y","M",30,"B","-","N","L","H","Y","-","3","-",,"25",22350,,"A","-",0,2,"E",1994,"BMW","A","1","0","H",,"-","-",2006
"2633210",1,"1","Y","M",40,"A","-","E","M","B","Y","-","3","-","-","-",,,"M","-",0,0,"P",2004,"NISSAN","A","1","0","W",,"-","-",2006
"2633210",2,"1","N","M",47,"A","-","E","M","B","Y","-","3","-","-","-",,,"N","-",0,1,"A",2001,"TOYOTA","A","1","0","A",,"-","-",2006
"2633221",3,"1","N","M",54,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"H",2003,"HONDA","A","1","0","W",,"-","-",2006
"2633221",2,"1","N","F",29,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"H",2002,"TOYOTA","A","1","0","A",,"-","-",2006
"2633221",1,"1","Y","F",21,"A","-","W","L","G","Y","-","3","-","-","-",,,"G","-",0,0,"B",2005,"NISSAN","A","1","0","H",,"-","-",2006
"2633222",2,"1","N","M",65,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2003,"DODGE","D","22","0","W",,"-","-",2006
"2633222",1,"1","Y","F",51,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"L",1993,"TOYOTA","A","1","0","W",,"-","-",2006
"2633229",1,"1","Y","M",83,"A","-","W","L","G","Y","-","3","-","-","-",,,"M","-",0,1,"B",2004,"PONTIAC","A","1","0","W",,"-","-",2006
"2633234",2,"1","N","M",33,"A","-","W","P","A","Y","-","3","-","-","-",,,"N","-",0,1,"B",2006,"HARLEY-DAVIDSON","C","2","0","H",,"-","-",2006
"2633234",1,"1","Y","M",23,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",2003,"DODGE","A","1","0","H",,"-","-",2006
"2633249",1,"1","Y","F",57,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,0,"B",2004,"TOYOTA","A","1","0","A",,"-","-",2006
"2633249",2,"1","N","M",36,"A","-","W","M","G","Y","-","-","-","-","-",,,"N","-",0,1,"A",2000,"HONDA","A","1","0","A",,"-","-",2006
"2633250",2,"3","N","-",998,"-","-","W","-","-","O","-","-","-","-","-",,,"-","-",0,0,"-",1998,"CHRYSLER","A","1","0",,,"-","-",2006
"2633250",1,"1","Y","F",52,"A","-","W","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",2004,"TOYOTA","A","1","0","A",,"-","-",2006
"2633257",2,"1","N","F",47,"A","-","N","M","G",,"-","3","-","-","-",,,"N","-",0,1,"A",1998,"TOYOTA","A","7","0",,,"-","-",2006
"2633257",1,"1","Y","F",40,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"B",2002,"HYUNDAI","A","1","0",,,"-","-",2006
"2642886",1,"1","Y","F",22,"A","-","W","L","G","Y","-","3","-","-","-",,,"N","-",0,1,"J",1998,"VOLVO","A","1","0","W",,"-","-",2006
"2643936",1,"1","Y","F",59,"A","-","E","M","G","Y","-","3","-","-","-",,,"N","-",0,0,"E",1997,"SUZUKI","A","1","0","B",,"-","-",2006
"2643936",2,"2","N","F",58,"-",,"E","-","-","O","-","-","-","-","-",,,"-","-",0,1,"-",,"-","N","60","0","W",,"-","-",2006
"2643943",2,"1","N","M",24,"A","-","W","M","G","Y","-","3","-","-","-",,,"-","-",0,0,"B",1980,"GMC","A","1","0","W",,"-","-",2006
"2643943",1,"1","Y","F",33,"A","-","W","M","G","Y","-","3","-","-","-",,,"-","-",0,1,"J",1990,"HONDA","A","1","0","A",,"-","-",2006
"2643947",2,"1","N","F",36,"A","-","N","M","G","Y","-","3","-","-","-",,,"N","-",0,1,"B",1998,"TOYOTA","A","1","0","A",,"-","-",2006
