"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"4111493",-122.02701,37.40193,2009,"4316","0","4","4","11",0,1,"B","Y",,,,,1200,2,"G","B","B","MATHILDA AV","ROSS AV",0,,"Y","2009-10-19",4316,"2009-02-05",903,"14457",,"5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21456,"B","N","A","H","-","A","A","0","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4115136",-122.054280355,37.3310822735,2009,"4316","3","5","3","08",0,1,"B",,,,,"Y",300,2,"E","I","A","RT 85","RT 280",550,"S","N","2009-12-31",9340,"2009-02-13",20,"18716",,"3","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",18.31,"H","-","N","Y",1,"A","-",22107,,"N","B","H","-","D","D","6","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-122.0555,37.33232
"4115999",-122.040400532,37.401797343,2009,"4316","2","3","2","08",0,1,"A",,,"Y",,,600,2,"E","I","A","RT 101","RT 237",300,"N","N","2010-01-15",9340,"2009-02-04",514,"18986",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",46.26,"H","-","N","Y",1,"A","-",22107,,"N","A","H","-","B","D","1","Y","C","02",1,0,0,0,0,0,0,0,1,"FR","-","SUNNYVALE","SANTA CLARA","CA",-122.03386,37.40192
"4119745",-122.0186901,37.35214498,2009,"4316","0","2","3","05",0,1,"A",,"Y",,,,1800,2,"D","G","A","FREMONT AV","ARLEEN WY",120,"E","N","2009-10-15",4316,"2009-02-10",1704,"15838","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",21202,"A","N","A","H","-","A","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4120506",-122.011264194,37.3747291565,2008,"4316","0","4","1","09",1,0,"A",,,"Y",,,2100,12,"D","C","A","KIFER RD","SAN LUCAR CT",162,"E","N","2009-03-20",4316,"2008-12-11",1859,"10329","27","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","C","A","0","Y","A","01",0,0,0,0,0,0,0,1,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4127766",-122.0142515,37.34671631,2009,"4316","0","1","4","03",0,3,"C",,,,,,2100,2,"C","C","A","WOLFE RD","DARTSHIRE WY",25,"S","N","2009-10-20",4316,"2009-02-16",2015,"15924","62","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","B","H","-","C","D","0","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4127778",-122.01581,37.38111,2009,"4316","0","4","4","09",0,1,"A",,"Y",,,,1800,2,"H","G","A","ARQUES AV","SANTA FE TER",0,,"Y","2009-10-20",4316,"2009-02-19",1725,"17533","2","5","6","0","0",,"0","027","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4127798",-122.05506,37.35206,2009,"4316","0","3","4","03",0,1,"A",,,,,,1200,2,"C","C","A","FREMONT AV","WRIGHT AV",0,,"Y","2009-10-20",4316,"2009-02-18",900,"45659",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,,2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4127830",-122.03245,37.35204,2009,"4316","0","7","4","00",0,1,"C",,,,,"Y",2100,2,"D","C","A","FREMONT AV","SUNNYVALE SARATOGA RD",0,,"Y","2009-12-15",4316,"2009-02-22",2010,"20280","55","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"N","B","H","-","C","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4127833",-122.0139291,37.37064689,2009,"4316","0","7","4","01",0,1,"C",,,,,"Y",2100,2,"E","J","A","EVELYN AV","WOLFE RD",25,"W","N","2009-10-20",4316,"2009-02-15",1937,"13877","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",1,"A","-",23152,"A","N","B","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4128111",-122.0310515,37.38394218,2009,"4316","0","2","4","03",0,1,"B",,,,,,900,2,"C","C","A","CENTRAL EXPWY","MATHILDA AV",336,"E","N","2009-10-21",4316,"2009-02-24",837,"14231","13","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4129540",-122.031243063,37.399604983,2009,"4316","2","7","4","08",0,1,"B",,,,,,1200,2,"E","I","A","RT 101","MATHILDA AV",466,"N","N","2009-12-29",9340,"2009-02-22",1024,"18680",,"1","6","0","1",,"2","120","C","Y","SCL",4,101,"-","-",45.821,"R","2","S","Y",1,"A","-",22107,,"N","B","H","-","B","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"TO","-","SUNNYVALE","SANTA CLARA","CA",-122.02951,37.39869
"4129598",-122.026703061,37.398594983,2009,"4316","2","1","4","08",0,1,"B",,,,,,1200,2,"E","I","A","RT 101","MATHILDA AV",324,"N","N","2009-12-02",9340,"2009-02-16",1145,"19114",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",45.721,"R","2","S","Y",1,"A","-",22107,,"N","B","H","-","A","D","1","Y","A","07",0,0,1,0,0,0,0,0,0,"FR","-","SUNNYVALE","SANTA CLARA","CA",-122.02896,37.39879
"4129830",-122.034449954,37.400501026,2008,"4316","2","7","4","07",0,2,"A",,,,,,600,11,"B","C","A","RT 101","RT 237",5,"N","N","2009-07-06",9340,"2008-11-30",555,"18880",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",46.15,"H","-","N","Y",2,"A","-",21658,"A","N","A","H","-","B","D","1","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4135802",-122.000809503,37.352354981,2009,"4316","0","7","4","18",0,1,"B",,,,,,1500,3,"B","C","A","HELEN AV","RT 82",10,"N","N","2009-12-22",4316,"2009-03-01",1248,"14977","44","5","6","0","0",,"0","004","C","Y","SCL",4,82,"-","-",14.582,"I","6","N","Y",2,"C","-",0,,"N","B","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4135873",-121.9961167,37.38044387,2009,"4316","0","2","4","07",0,1,"A",,,,,,1800,2,"B","C","A","ARQUES AV","LAWRENCE EXPWY",33,"W","N","2009-10-08",4316,"2009-02-24",1654,"20277","27","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21658,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4135885",-122.01416,37.38353,2009,"4316","0","6","4","18",0,1,"A",,,,,,1500,2,"E","I","A","WOLFE RD","BRITTON AV",0,,"Y","2009-10-07",4316,"2009-02-28",1202,"20284","27","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",1,"C","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4137488",-122.06204306,37.333114974,2009,"4316","3","1","4","03",0,2,"B",,,,,,1800,2,"E","I","A","RT 85","RT 280",470,"N","N","2010-03-25",9340,"2009-02-23",1715,"19020",,"2","6","0","1",,"2","085","-","Y","SCL",4,280,"-","-",11.051,"R","2","N","Y",2,"A","-",22350,,"N","B","H","-","A","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-122.05547,37.33362
"4141519",-122.052828571,37.3296328489,2009,"4316","3","7","4","03",0,2,"B",,,,,,1200,3,"D","C","A","RT 85","RT 280",200,"S","N","2010-01-07",9340,"2009-03-01",940,"017110",,"1","6","0","1",,"2","085","C","Y","SCL",4,85,"-","R",18.201,"R","2","N","Y",2,"A","-",22350,,"N","B","H","-","A","D","6","Y","A","01",0,0,2,0,0,0,0,0,0,"TO","-","SUNNYVALE","SANTA CLARA","CA",-122.0523,37.33232
"4148967",-122.056283067,37.373953729,2009,"4316","0","3","3","06",0,1,"B","Y",,,,,900,3,"G","B","B","RT 82","BERNARDO AV",0,,"Y","2009-11-18",4316,"2009-03-04",830,"14225","5","5","6","0","0",,"0","005","-","Y","SCL",4,82,"-","-",18.142,"I","6","N","N",2,"A","-",21951,,"N","B","H","-","A","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148972",-122.01683,37.35209,2009,"4316","0","2","3","09",0,2,"A",,,,,,1200,3,"D","C","A","FREMONT","KINGFISHER",0,,"Y","2009-10-31",4316,"2009-03-10",1150,"59295","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","-","-",0,1,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148979",-122.001342978,37.352176732,2009,"4316","0","6","4","03",0,1,"A",,,,,,1800,3,"C","C","A","RT 82","HELEN AV",150,"W","N","2009-11-18",4316,"2009-03-07",1656,"15837","63","5","6","0","0",,"0","006","-","Y","SCL",4,82,"-","-",14.61,"H","-","S","N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148980",-122.0415231,37.34319981,2009,"4316","0","2","4","03",0,1,"A",,,,,,1500,3,"C","C","A","HOLLENBECK","ALBERTA",60,"N","N","2009-10-31",4316,"2009-03-10",1200,"14225",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148984",-122.01688,37.35614,2009,"4316","0","2","4","10",0,1,"A","Y",,,,,900,3,"G","B","D","LINDEN AV","MARIA",0,,"Y","2009-10-31",4316,"2009-03-10",809,"59295","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","D","0","Y","A",,0,0,1,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148987",-122.024782428,37.3623,2009,"4316","0","1","3","11",0,1,"A","Y",,,,,2100,3,"G","B","D","FAIR OAKS AV","EL CAMINO REAL",150,"N","N","2010-01-26",4316,"2009-03-09",1942,"10449","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",16.16,"I","6","N","Y",2,"A","-",21954,"A","N","A","H","-","C","D","0","Y","N","60",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148988",-122.0570329,37.36027498,2009,"4316","0","2","2","01",0,1,"A",,,,,"Y",600,3,"C","E","A","PLYMOUTH DR","GRAPE AV",32,"E","N","2009-10-31",4316,"2009-03-10",306,"16663","51","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",4,"A","-",23153,"A","N","A","H","-","C","D","0","Y","A","08",1,0,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148995",-122.03179,37.36799,2009,"4316","0","7","3","01",0,1,"A",,,,,"Y",300,3,"A","I","A","SUNNYVALE AV","OLD SAN FRANCISCO RD",0,,"Y","2009-10-31",4316,"2009-03-08",125,"62108","34","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","M","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4148999",-121.9959649,37.40346429,2009,"4316","0","1","3","03",0,1,"A","Y",,,,,900,3,"G","B","B","LAWRENCE EXPWY","TASMAN DR",15,"S","N","2009-10-31",4316,"2009-03-02",600,"16663","22","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","B","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149003",-122.0214157,37.38663786,2009,"4316","0","7","4","04",0,1,"A",,,,,,1800,3,"C","C","A","MORSE AV","MAUDE AV",14,"N","N","2009-10-31",4316,"2009-03-08",1758,"20278","14","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"F","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149004",-122.0218382,37.36630896,2009,"4316","0","1","4","21",0,1,"C","Y",,,,,900,3,"G","B","E","BELLFLOWER AV","GRAND FIR",120,"W","N","2009-10-31",4316,"2009-03-02",746,"12743","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","B","H","-","A","D","0","Y","D","22",0,0,1,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149008",-122.0216853,37.40383332,2009,"4316","0","7","2","01",0,2,"A",,,,,"Y",1800,3,"E","I","A","PERSIAN DR","PLAZA CT",163,"E","N","2009-11-16",4316,"2009-03-08",1511,"15148","12","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23153,"A","F","A","H","-","A","D","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149011",-122.0386575,37.37771345,2009,"4316","0","6","3","22",0,1,"A",,"Y",,,,1800,3,"E","-","A","WASHINGTON AV","PASTORIA AV",76,"W","N","2009-10-31",4316,"2009-03-07",1601,"20278","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",1,"B","-",0,,"N","B","H","-","A","D","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149031",-122.0500126,37.34685773,2009,"4316","0","1","3","08",0,1,"A",,,,,,1800,3,"B","E","A","MARY","CASCADE AV",485,"S","N","2009-10-31",4316,"2009-03-09",1518,"17533","53","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149040",-122.0369835,37.35901613,2009,"4316","0","3","3","09",0,1,"B",,,,,,900,3,"D","C","A","REMINGTON DR","SPINOSA DR",35,"W","N","2009-10-31",4316,"2009-03-04",737,"14761","52","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","N","B","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149041",-122.00342,37.35085,2009,"4316","0","3","4","05",0,1,"B",,"Y",,,,1500,3,"D","G","A","BRYANT AV","SPOONBILL WY",0,,"Y","2009-10-31",4316,"2009-03-04",1441,"14461","63","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149042",-121.9965253,37.39606341,2009,"4316","0","5","4","08",0,1,"A",,"Y",,,,1500,1,"B","G","A","LAKEHAVEN DR","VELVETLAKE DR",21,"W","N","2009-08-21",4316,"2009-01-30",1340,"20277",,"5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149057",-122.02116,37.37358,2009,"4316","0","5","2","12",0,1,"A",,,,,,2400,3,"D","C","A","EVELYN AV","FAIR OAKS AV",0,,"Y","2009-11-02",4316,"2009-03-06",2230,"13539","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149659",-122.0142331,37.33829463,2009,"4316","0","1","3","09",0,1,"A",,,"Y",,,1500,3,"A","C","A","WOLFE RD","HOMESTEAD RD",211,"N","N","2009-11-04",4316,"2009-03-09",1449,"13542","62","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","A","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149667",-122.0140436,37.37851036,2009,"4316","0","6","4","01",0,1,"A",,,,,"Y",300,3,"F","I","A","CENTRAL EXPWY","FAIR OAKS",1584,"E","N","2009-11-04",4316,"2009-03-14",228,"14463","15","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",1,"A","-",23152,"A","N","A","H","-","D","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4149675",-122.0414362,37.33767979,2009,"4316","0","6","4","03",0,1,"B",,,,,,1500,3,"C","C","A","HOLLENBECK AV","HOMESTEAD RD",60,"N","N","2009-11-04",4316,"2009-03-14",1355,"15839","54","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4161234",-122.022333062,37.4039949838,2009,"4316","3","2","3","03",0,2,"A",,,,,,1500,3,"C","C","A","RT 237","MATHILDA AV",10,"E","N","2009-12-16",9340,"2009-03-10",1410,"18937",,"2","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",3.181,"R","1","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",0,1,1,0,0,0,0,0,0,"TO","-","SUNNYVALE","SANTA CLARA","CA",-122.02562,37.40382
"4172946",-122.0156582,37.354190495,2009,"4316","0","7","3","01",0,1,"C",,,,"Y","Y",600,3,"C","E","A","RT 82","WOLFE RD",600,"W","N","2009-12-01",4316,"2009-03-22",336,"14463","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",15.43,"H","-","N","Y",2,"A","-",23152,"A","N","B","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4173891",-122.05053,37.35208,2009,"4316","0","6","4","12",0,2,"A",,,,,,2400,3,"D","C","A","FREMONT AV","MARY AV",0,,"Y","2009-11-12",4316,"2009-03-28",2210,"15926","52","5","6","0","0",,"0","00S","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4173907",-122.048483063,37.371794979,2009,"4316","0","1","4","03",0,1,"A",,,,,,1800,3,"C","C","A","RT 82","MARY",45,"W","N","2010-01-05",4316,"2009-03-30",1530,"17533","51","5","6","0","0",,"0","005","-","Y","SCL",4,82,"-","-",17.69,"I","6","S","N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175064",-122.031833062,37.4018449821,2009,"4316","0","7","4","12",0,2,"A",,,,,,1200,3,"D","C","A","MATHILDA AV","RT 237",15,"S","N","2009-12-29",4316,"2009-03-22",1007,"15618","12","5","6","0","0",,"0","001","-","Y","SCL",4,237,"-","-",2.834,"R","4","E","Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","-","-",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175068",-122.0277834,37.33763467,2009,"4316","0","6","2","08",0,1,"C",,"Y",,,,2400,3,"H","G","A","HOMESTEAD RD","CANARY DR",3,"S","N","2009-11-07",4316,"2009-03-21",2155,"15020","62Q6","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","B","H","-","C","D","0","Y","A","01",1,0,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175076",-122.0142,37.35218,2009,"4316","0","5","4","12",0,1,"A",,,,,,2100,3,"D","C","A","WOLFE RD","FREMONT AV",0,,"Y","2010-01-07",4316,"2009-03-20",1910,"15926","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175087",-122.05049,37.35581,2009,"4316","0","2","3","10",0,1,"A","Y",,,,,1200,3,"G","B","B","MARY AV","TICONDEROGA DR",0,,"Y","2009-11-21",4316,"2009-03-17",908,"14374",,"5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175111",-122.03677077,37.36902313,2009,"4316","0","5","4","12",0,1,"A",,,,,,2400,3,"D","C","A","RT 82","MATHILDA AV",0,,"Y","2009-12-08",4316,"2009-03-20",2334,"15906",,"5","6","0","0",,"0","052","-","Y","SCL",4,82,"-","-",17.035,"I","5","S","Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175170",-122.0139119,37.37064651,2009,"4316","0","5","4","00",0,1,"A",,,,,,1800,3,"B","C","A","EVELYN AV","WOLFE RD",20,"W","N","2009-11-07",4316,"2009-03-27",1735,"13877","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175182",-122.0351,37.37512,2009,"4316","0","5","4","12",0,1,"A",,,,,,2400,3,"D","C","A","MATHILDA AV","MCKINLEY AV",0,,"Y","2009-11-07",4316,"2009-03-27",2335,"20280","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4175190",-122.043309,37.38663922,2009,"4316","0","4","4","03",0,1,"A",,,,,,2100,3,"C","C","A","CENTRAL EXPWY","MARY AV",70,"E","N","2009-11-07",4316,"2009-03-26",1955,"15926","13","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"4176936",-122.024013143,37.398012747,2009,"4316","2","5","4","08",0,2,"A",,,,,,2400,3,"B","C","A","RT 101","MATHILDA AV",250,"S","N","2010-01-22",9340,"2009-03-13",2230,"18434",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",45.63,"H","-","S","Y",2,"A","-",22107,,"N","A","H","-","D","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-122.02687,37.39863
"4176960",-122.010559138,37.4065352549,2009,"4316","3","3","3","03",0,3,"A",,,,,,2100,3,"C","C","A","RT 237","FAIR OAKS AV",175,"E","N","2009-12-28",9340,"2009-03-11",1820,"19043",,"2","6","0","1",,"2","220","-","Y","SCL",4,237,"-","R",4,"H","-","E","Y",5,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","08",0,1,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-122.00796,37.40705
"4176966",-122.009363059,37.395014984,2009,"4316","5","2","4","21",0,1,"A",,,,,,1200,3,"C","C","A","RT 101","FAIROAKS AV",30,"S","N","2009-12-09",9340,"2009-03-17",900,"17225",,"1","6","0","3",,"2","020","-","Y","SCL",4,101,"-","-",44.734,"R","1","N","N",2,"A","-",22106,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-122.01215,37.39746
"4177033",-122.017200881,37.396528363,2009,"4316","2","4","4","03",0,1,"A",,,,,,900,3,"C","C","A","RT 101","FAIR OAKS AV",754,"N","N","2010-01-26",9340,"2009-03-19",850,"18665",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",44.97,"H","-","S","Y",3,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-121.94606,37.39593
"4179743",-121.9960222,37.37978591,2009,"4316","4","1","3","03",0,1,"A",,,,,,1800,3,"C","C","A","LAWRENCE EXPWY","ARQUES AV",240,"S","N","2009-11-06",9340,"2009-03-23",1615,"19215",,"2","6","0","2",,"2","620","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-121.99614,37.38116
"4184587",-122.0122426,37.40668763,2009,"4316","0","1","3","18",0,1,"A",,"Y",,,,1800,3,"H","J","A","MOFFETT PARK DR","CROSSMAN",250,"W","N","2009-11-10",4316,"2009-03-23",1736,"14243","12","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",1,"C","-",0,,"N","A","B","-","A","D","0","Y","-","-",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
